,Id,school_number,school_type,name,short_name,address,zipcode,location,student,tel,email,is_big,community,is_rural
982,0,112355,Grundschule,Städt. Gem. Grundschule,"Köln, GG Poller Hauptstraße",Poller Hauptstr. 61-65,51105,Köln,263,022199211690,112355@schule.nrw.de,0,"Köln, Stadt",0
983,0,112367,Grundschule,Städt. Gem. Grundschule,"Köln, GG Weimarer Str.",Weimarer Str. 28,51103,Köln,269,022147447170,112367@schule.nrw.de,0,"Köln, Stadt",0
984,0,112379,Grundschule,Mathilde-von-Mevissen-Grundschule,"Köln, GG Mathilde-von-Mevissen",Gellertstr. 4-6,50733,Köln,313,022135509990,112379@schule.nrw.de,0,"Köln, Stadt",0
985,0,112380,Grundschule,Städt. Gem. Grundschule,"Köln, GG Gotenring",Gotenring 5,50679,Köln,208,022133750020,112380@schule.nrw.de,0,"Köln, Stadt",0
986,0,112409,Grundschule,Städt. Gem. Grundschule,"Köln, GG Rosenzweigweg",Rosenzweigweg 3,50969,Köln,184,022199220850,112409@schule.nrw.de,0,"Köln, Stadt",0
987,0,112410,Grundschule,Städt. Gem. Grundschule,"Köln, GG Lustheider Straße",Lustheider Str. 43,51103,Köln,357,022135661130,112410@schule.nrw.de,0,"Köln, Stadt",0
988,0,112422,Grundschule,Stadt Köln,"Köln, GG Braunsfeld",Geilenkircher Str. 52,50933,Köln,427,022116800660,112422@schule.nrw.de,0,"Köln, Stadt",0
989,0,112434,Grundschule,Städt. Gem. Grundschule,"Köln, GG An den Kaulen",An den Kaulen 62-64,50769,Köln,209,022135582240,112434@schule.nrw.de,0,"Köln, Stadt",0
990,0,112446,Grundschule,Städt. Gem. Grundschule,"Köln, GG Von-Bodelschwingh-Str.",Von-Bodelschwingh-Str. 24,51061,Köln,118,0221355897310,112446@schule.nrw.de,0,"Köln, Stadt",0
991,0,112458,Grundschule,Städt. Gem. Grundschule,"Köln, GG Berrenratherstr.",Berrenrather Str. 352,50937,Köln,293,022199225930,112458@schule.nrw.de,0,"Köln, Stadt",0
992,0,112460,Grundschule,Städt. Gemeinschaftsgrundschule,"Köln, GG (Verb.) Köln-Flittard",Am Feldrain 10,51061,Köln,282,022193880640,112460@schule.nrw.de,0,"Köln, Stadt",0
993,0,112471,Grundschule,Städt. Gem. Grundschule,"Köln, GG Nußbaumerstraße",Nußbaumerstr. 254-256,50825,Köln,295,022195565212,112471@schule.nrw.de,0,"Köln, Stadt",0
994,0,112483,Grundschule,Stadt Köln,"Köln, GG Regenbogenschule",Dellbrücker Hauptstr. 16-18,51069,Köln,403,022193880630,112483@schule.nrw.de,0,"Köln, Stadt",0
995,0,112495,Grundschule,Rheinschule,"Köln, GG Mülheimer Freiheit",Mülheimer Freiheit 99,51063,Köln,405,022149201080,112495@schule.nrw.de,0,"Köln, Stadt",0
996,0,112501,Grundschule,Städt. Gem. Grundschule,"Köln, GG Garthestraße",Garthestr. 20-24,50735,Köln,222,02219765360,112501@schule.nrw.de,0,"Köln, Stadt",0
997,0,112513,Grundschule,Städt. Gem. Grundschule,"Köln, GG Spoerkelhof",Spoerkelhof 7,50769,Köln,189,022135650650,112513@schule.nrw.de,0,"Köln, Stadt",0
998,0,112525,Grundschule,Städt. Gem. Grundschule,"Köln, GG Europaring",Europaring 51-53,51109,Köln,186,022122256560,112525@schule.nrw.de,0,"Köln, Stadt",0
999,0,112537,Grundschule,Stadt Köln,"Köln, GG Florianschule",Neusser Str. 605,50737,Köln,245,022171910990,112537@schule.nrw.de,0,"Köln, Stadt",0
1000,0,112549,Grundschule,Heinzelmännchen-Schule,"Köln, GG Heinzelmännchen-Schule",Heßhofstr. 45,51107,Köln,191,022135666340,112549@schule.nrw.de,0,"Köln, Stadt",0
1001,0,112562,Grundschule,Johannesschule,"Köln, GG (Verb.) Johannesschule",Honschaftsstr. 312,51061,Köln,334,022182011136,112562@schule.nrw.de,0,"Köln, Stadt",0
1002,0,112574,Grundschule,Schule Kunterbunt,"Köln, GG Schule Kunterbunt",Kolkrabenweg 8-10,50829,Köln,235,022128557940,112574@schule.nrw.de,0,"Köln, Stadt",0
1003,0,112586,Grundschule,Städt. Gem. Grundschule,"Köln, GG Pfälzer Str.",Pfälzer Str. 30-34,50677,Köln,175,022135500770,112586@schule.nrw.de,0,"Köln, Stadt",0
1004,0,112604,Grundschule,Städt. Gem. Grundschule,"Köln, GG Nibelungenstr.",Nibelungenstr. 50a,50739,Köln,303,02212784610,112604@schule.nrw.de,0,"Köln, Stadt",0
1005,0,112616,Grundschule,Städt. Gem. Grundschule,"Köln, GG (Verb.) Ricarda-Huch-Straße",Ricarda-Huch-Str. 60,51061,Köln,328,022133770650,112616@schule.nrw.de,0,"Köln, Stadt",0
1006,0,112628,Grundschule,Albert-Schweitzer-Schule,"Kerpen, GG Albert-Schweitzer-Schule",Waldstr. 26,50169,Kerpen,187,022377707,112628@schule.nrw.de,0,Rhein-Erft-Kreis,1
1007,0,112630,Grundschule,Gem. Grundschule Grefrath,"Frechen, GG Grefrath",Beethovenstr. 1,50226,Frechen,190,0223438155,112630@schule.nrw.de,0,Rhein-Erft-Kreis,1
1008,0,112641,Grundschule,Anton-Heinen-Schule,"Bedburg, GG Anton-Heinen",Theodor-Heuss-Str. 15a,50181,Bedburg,198,022726241,112641@schule.nrw.de,0,Rhein-Erft-Kreis,1
1009,0,112653,Grundschule,Wilhelm-Busch-Schule,"Bedburg, GG Wilhelm-Busch",Kölner Str. 35,50181,Bedburg,219,022723681,112653@schule.nrw.de,0,Rhein-Erft-Kreis,1
1010,0,112677,Grundschule,Albert-Schweitzer-Schule,"Bergheim, GG Grundschulv. Bergheim-Mitte",Ahornweg 2,50126,Bergheim,329,0227141430,112677@schule.nrw.de,0,Rhein-Erft-Kreis,1
1011,0,112690,Grundschule,Carl-Sonnenschein-Schule,"Bergheim, KG Carl-Sonnenschein",Carl-Sonnenschein-Str. 34,50126,Bergheim,225,02271767593,112690@schule.nrw.de,0,Rhein-Erft-Kreis,1
1012,0,112720,Grundschule,Rochusschule,"Bergheim, GG Rochusschule",Am Wierichskamp 5,50129,Bergheim,279,02238942116,112720@schule.nrw.de,0,Rhein-Erft-Kreis,1
1013,0,112732,Grundschule,Barbaraschule,"Bergheim,KG Barbaraschule (Grundschulv.)",Silverbergstr. 28,50129,Bergheim,290,02271757180,112732@schule.nrw.de,0,Rhein-Erft-Kreis,1
1014,0,112744,Grundschule,Grundschulverbund Oberaußem-Glesch,"Bergheim, GG (Verb.) Oberaußem-Glesch",Am Tonnenberg 13,50129,Bergheim,346,02271757190,112744@schule.nrw.de,0,Rhein-Erft-Kreis,1
1015,0,112768,Grundschule,Schule am Tierpark,"Bergheim, GG am Tierpark",Herbergerstr. 5,50127,Bergheim,301,02271798724,112768@schule.nrw.de,0,Rhein-Erft-Kreis,1
1016,0,112770,Grundschule,Gem. Grundschule Buir,"Kerpen, GG Buir",Broichstr. 10,50170,Kerpen,141,022756880,112770@schule.nrw.de,0,Rhein-Erft-Kreis,1
1017,0,112793,Grundschule,Kath. Grundschule Elsdorf,"Elsdorf, KG Jahnstraße",Jahnstr. 2,50189,Elsdorf,256,02274905684,112793@schule.nrw.de,0,Rhein-Erft-Kreis,1
1018,0,112800,Grundschule,Erich Kästner-Schule,"Elsdorf, GG Erich Kästner",Laurentiusstr. 29,50189,Elsdorf,285,02274905610,112800@schule.nrw.de,0,Rhein-Erft-Kreis,1
1019,0,112811,Grundschule,Schule am Schwarzwasser,"Bergheim, GG am Schwarzwasser",Am Schwarzwasser 2,50127,Bergheim,195,02271798717,112811@schule.nrw.de,0,Rhein-Erft-Kreis,1
1020,0,112823,Grundschule,Gem. Grundschule Berrendorf,"Elsdorf, GG Berrendorf",Heinrich-Doll-Str. 2-4,50189,Elsdorf,245,02274905695,112823@schule.nrw.de,0,Rhein-Erft-Kreis,1
1021,0,112847,Grundschule,Clemensschule,"Kerpen, GG Clemens",Am Schulberg 1,50169,Kerpen,364,022734203,112847@schule.nrw.de,0,Rhein-Erft-Kreis,1
1022,0,112859,Grundschule,Ulrichschule,"Kerpen, GG Ulrichschule",Hegelstr. 2-10,50170,Kerpen,468,0227352106,112859@schule.nrw.de,1,Rhein-Erft-Kreis,1
1023,0,112860,Grundschule,St. Elisabeth-Schule,"Kerpen, KG St. Elisabeth",Kunibertusstr. 51-61,50171,Kerpen,134,02275245,112860@schule.nrw.de,0,Rhein-Erft-Kreis,1
1024,0,112872,Grundschule,Ev. Grundschule,"Kerpen, EG Kölner Str.",Kölner Str. 29-35,50171,Kerpen,195,022372834,112872@schule.nrw.de,0,Rhein-Erft-Kreis,1
1025,0,112884,Grundschule,Theodor-Heuss-Schule,"Kerpen, KG Theodor-Heuss",Broichmühlenstr. 41-49,50171,Kerpen,205,02237923440,112884@schule.nrw.de,0,Rhein-Erft-Kreis,1
1026,0,112896,Grundschule,Albertus-Magnus-Schule,"Kerpen, KG Albertus-Magnus",Albertus-Magnus-Str. 5,50171,Kerpen,174,022372161,112896@schule.nrw.de,0,Rhein-Erft-Kreis,1
1027,0,112902,Grundschule,Martinusschule,"Bedburg, KG Martinusschule",Harffer Schloßallee 1,50181,Bedburg,299,022723385,112902@schule.nrw.de,0,Rhein-Erft-Kreis,1
1028,0,112926,Grundschule,Geschwister-Stern-Schule,"Bedburg, GG Geschwister-Stern",Zaunstr. 5,50181,Bedburg,158,024637221,112926@schule.nrw.de,0,Rhein-Erft-Kreis,1
1029,0,112938,Grundschule,Donatusschule,"Erftstadt, GG Donatus",Theodor-Heuss-Str. 24,50374,Erftstadt,515,02235922218,112938@schule.nrw.de,1,Rhein-Erft-Kreis,1
1030,0,112951,Grundschule,St. Barbara Concordia,"Erftstadt, GG St. Barbara-Concordia",Martinusplatz 1,50374,Erftstadt,147,02235985500,112951@schule.nrw.de,0,Rhein-Erft-Kreis,1
1031,0,112963,Grundschule,Erich Kästner-Schule,"Erftstadt, GG Erich Kästner",Lambertusstr. 77,50374,Erftstadt,138,02235922059,112963@schule.nrw.de,0,Rhein-Erft-Kreis,1
1032,0,112975,Grundschule,Nordschule,"Erftstadt, GG Nord",Kölner Ring 159,50374,Erftstadt,241,02235952270,112975@schule.nrw.de,0,Rhein-Erft-Kreis,1
1033,0,112987,Grundschule,Janusz-Korczak-Schule,"Erftstadt, GG Janusz-Korczak",Flußstr. 19,50374,Erftstadt,202,02235952267,112987@schule.nrw.de,0,Rhein-Erft-Kreis,1
1034,0,112999,Grundschule,Städt. Gem. Grundschule Gymnich,"Erftstadt, GG Gymnich",Schulstr. 2,50374,Erftstadt,229,02235952276,112999@schule.nrw.de,0,Rhein-Erft-Kreis,1
1035,0,113001,Grundschule,Südschule,"Erftstadt, GG Südschule",Pestalozzistr. 29,50374,Erftstadt,215,02235952287,113001@schule.nrw.de,0,Rhein-Erft-Kreis,1
1036,0,113025,Grundschule,Grundschulverbund Stotzheim/Kirchheim,"Euskirchen, KG(Verb.)Stotzheim/Kirchheim",Venusstr. 36,53881,Euskirchen,293,0225164539,113025@schule.nrw.de,0,Euskirchen,1
1037,0,113037,Grundschule,Gem. Grundschule Kuchenheim,"Euskirchen, GG Kuchenheim",Buschstr. 27-29,53881,Euskirchen,192,02251781910,113037@schule.nrw.de,0,Euskirchen,1
1038,0,113050,Grundschule,Gem. Grundschule Großbüllesheim,"Euskirchen, GG Großbüllesheim",Derkumer Str. 4,53881,Euskirchen,162,0225151765,113050@schule.nrw.de,0,Euskirchen,1
1039,0,113062,Grundschule,Gem. Grundschule Flamersheim,"Euskirchen, GG Flamersheim",Speckelsteinstr. 29,53881,Euskirchen,201,022558955,113062@schule.nrw.de,0,Euskirchen,1
1040,0,113074,Grundschule,Veybachschule Wißkirchen,"Euskirchen, GG Veybachschule Wißkirchen",Marathonstr. 61,53881,Euskirchen,110,022513076,113074@schule.nrw.de,0,Euskirchen,1
1041,0,113104,Grundschule,Hermann-Josef-Schule,"Euskirchen, GG Hermann-Josef-Schule",Keltenring 36-38,53879,Euskirchen,201,02251125335,113104@schule.nrw.de,0,Euskirchen,1
1042,0,113116,Grundschule,Franziskusschule,"Euskirchen, KG Franziskusschule",Eifelring 14,53879,Euskirchen,205,02251127351,113116@schule.nrw.de,0,Euskirchen,1
1043,0,113128,Grundschule,Paul-Gerhardt-Schule,"Euskirchen, EG Paul-Gerhardt-Schule",Billiger Str. 2,53879,Euskirchen,130,02251127354,113128@schule.nrw.de,0,Euskirchen,1
1044,0,113130,Grundschule,Gem. Grundschule Bad Münstereifel,"Bad Münstereifel, GG Markt",Marktstr. 15,53902,Bad Münstereifel,247,022538475,113130@schule.nrw.de,0,Euskirchen,1
1045,0,113141,Grundschule,Städt.Katholischer Grundschulverbund,"Bad Münstereifel, KG (Verb.) Höhengebiet",Arandstr. 33,53902,Bad Münstereifel,133,02257290,113141@schule.nrw.de,0,Euskirchen,1
1046,0,113153,Grundschule,Kath. Grundschule Arloff,"Bad Münstereifel, KG Arloff",Erlenhecke 45,53902,Bad Münstereifel,169,02253932521,113153@schule.nrw.de,0,Euskirchen,1
1047,0,113177,Grundschule,Grundschulverbund Erft-Swist,"Weilerswist, GG (Verb.) Erft-Swist",Anton-Schell-Str. 30,53919,Weilerswist,420,02254969151,113177@schule.nrw.de,0,Euskirchen,1
1048,0,113189,Grundschule,Johann-Hugo-von-Orsbeck-Schule,"Weilerswist, KG Johann-Hugo-von-Orsbeck",Kirchweg 2,53919,Weilerswist,217,022547330,113189@schule.nrw.de,0,Euskirchen,1
1049,0,113207,Grundschule,Johannes-Vincken-Schule,"Weilerswist, GG Johannes-Vincken",Loewener Str.,53919,Weilerswist,134,0225151315,113207@schule.nrw.de,0,Euskirchen,1
1050,0,113219,Grundschule,Städt. Kath. Grundschule,"Zülpich, KG Sinzenich",Gartenstr. 33,53909,Zülpich,123,02252833960,113219@schule.nrw.de,0,Euskirchen,1
1051,0,113220,Grundschule,Gem. Grundschule Wichterich,"Zülpich, GG Wichterich",Jahnstr. 2,53909,Zülpich,119,0225153877,113220@schule.nrw.de,0,Euskirchen,1
1052,0,113232,Grundschule,Kath. Grundschule Ülpenich,"Zülpich, KG Ülpenich",Eulenweg 10,53909,Zülpich,129,02252833950,113232@schule.nrw.de,0,Euskirchen,1
1053,0,113244,Grundschule,Chlodwig-Schule,"Zülpich, KG Chlodwig-Schule",Kettenweg 29,53909,Zülpich,353,02252833956,113244@schule.nrw.de,0,Euskirchen,1
1054,0,113293,Grundschule,Grundschulverbund,"Blankenheim, GG (Verb.) Dörfer Weg",Dörfer Weg 8,53945,Blankenheim,241,024497181,113293@schule.nrw.de,0,Euskirchen,1
1055,0,113311,Grundschule,Kath. Grundschule Dahlem,"Dahlem, KG Schulstr.",Schulstr. 15,53949,Dahlem,190,02447665,113311@schule.nrw.de,0,Euskirchen,1
1056,0,113347,Grundschule,Grundschulverbund Hellenthal,"Hellenthal, GG (Verb.) Hellenthal",Burgstr. 20,53940,Hellenthal,172,024821521,113347@schule.nrw.de,0,Euskirchen,1
1057,0,113372,Grundschule,Gem. Grundschule Kall,"Kall, GG Auelstr.",Auelstr. 47,53925,Kall,246,024415109,113372@schule.nrw.de,0,Euskirchen,1
1058,0,113396,Grundschule,Gem. Grundschule Sistig,"Kall, GG Sistig",Pfarrer-Berens-Str. 13,53925,Kall,152,02445911210,113396@schule.nrw.de,0,Euskirchen,1
1059,0,113426,Grundschule,Kath. Grundschule Mechernich,"Mechernich, KG Feytalstr.",Feytalstr. 17,53894,Mechernich,357,0244348827,113426@schule.nrw.de,0,Euskirchen,1
1060,0,113438,Grundschule,Kath. Grundschule Am Bleiberg,"Mechernich, KG Am Bleiberg",Schoßbachstr. 32,53894,Mechernich,193,02443491950,113438@schule.nrw.de,0,Euskirchen,1
1061,0,113451,Grundschule,Kath. Grundschule Kommern,"Mechernich, KG Kommern",Andersenweg 1,53894,Mechernich,251,02443491800,113451@schule.nrw.de,0,Euskirchen,1
1062,0,113475,Grundschule,Grundschulverbund Gemeinde Nettersheim,"Nettersheim, GG (Verb.) Nettersheim",Petrusstr. 5,53947,Nettersheim,229,024867327,113475@schule.nrw.de,0,Euskirchen,1
1063,0,113505,Grundschule,Kath. Grundschule der Stadt Schleiden,"Schleiden, KG Am Mühlenberg",Am Mühlenberg 1,53937,Schleiden,197,024457035,113505@schule.nrw.de,0,Euskirchen,1
1064,0,113517,Grundschule,Städt. Grundschulverbund,"Schleiden, KG (Verb.) Gemünd",Müsgesauel 27,53937,Schleiden,199,02444911183,113517@schule.nrw.de,0,Euskirchen,1
1065,0,113529,Grundschule,St. Franziskus-Schule,"Brühl, KG St. Franziskus",An der Synagoge 1,50321,Brühl,309,0223215570,113529@schule.nrw.de,0,Rhein-Erft-Kreis,1
1066,0,113554,Grundschule,Barbaraschule,"Brühl, KG Barbara",Mühlenbach 65,50321,Brühl,206,02232155111,113554@schule.nrw.de,0,Rhein-Erft-Kreis,1
1067,0,113566,Grundschule,Kath. Grundschule,"Brühl, KG Pingsdorf",Hüllenweg 5,50321,Brühl,138,0223215520,113566@schule.nrw.de,0,Rhein-Erft-Kreis,1
1068,0,113578,Grundschule,Gem. Grundschule,"Brühl, GG Badorf",Badorfer Str. 93,50321,Brühl,311,0223215530,113578@schule.nrw.de,0,Rhein-Erft-Kreis,1
1069,0,113591,Grundschule,Martin-Luther-Schule,"Brühl, GG Martin-Luther",Bonnstr. 52,50321,Brühl,244,02232503020,113591@schule.nrw.de,0,Rhein-Erft-Kreis,1
1070,0,113610,Grundschule,Edith-Stein-Schule,"Frechen, KG Edith-Stein-Schule",Kirchenkamp 7-9,50226,Frechen,197,022345014150,113610@schule.nrw.de,0,Rhein-Erft-Kreis,1
1071,0,113621,Grundschule,Mauritiusschule,"Frechen, KG Mauritusschule",Fürstenbergstr. 118,50226,Frechen,195,02234953470,113621@schule.nrw.de,0,Rhein-Erft-Kreis,1
1072,0,113633,Grundschule,Burgschule,"Frechen, GG Burg",Im Klarenpesch 12-14,50226,Frechen,236,02234432560,113633@schule.nrw.de,0,Rhein-Erft-Kreis,1
1073,0,113645,Grundschule,Ringschule,"Frechen, GG Ringschule",Freiheitsring 3,50226,Frechen,303,02234955710,113645@schule.nrw.de,0,Rhein-Erft-Kreis,1
1074,0,113657,Grundschule,Lindenschule,"Frechen, GG Lindenschule",Burgstr. 42,50226,Frechen,248,02234911670,113657@schule.nrw.de,0,Rhein-Erft-Kreis,1
1075,0,113669,Grundschule,Richezaschule,"Pulheim, GG Richeza",Mathildenstr. 22,50259,Pulheim,225,0223481423,113669@schule.nrw.de,0,Rhein-Erft-Kreis,1
1076,0,113670,Grundschule,Wolfhelmschule Dansweiler,"Pulheim, GG Wolfhelm",Zehnthofstr. 14,50259,Pulheim,196,0223482331,113670@schule.nrw.de,0,Rhein-Erft-Kreis,1
1077,0,113682,Grundschule,Gem. Grundschule Sinthern/Geyen,"Pulheim, GG Sinthern/Geyen",Am Fronhof 10,50259,Pulheim,210,022384687110,113682@schule.nrw.de,0,Rhein-Erft-Kreis,1
1078,0,113694,Grundschule,Pater-Delp-Schule,"Köln, KG Pater-Delp-Schule",Im Kamp 14,50859,Köln,319,022135650660,113694@schule.nrw.de,0,"Köln, Stadt",0
1079,0,113736,Grundschule,Deutschherrenschule,"Hürth, KG Deutschherren",Pestalozzistr. 12,50354,Hürth,260,02233974570,113736@schule.nrw.de,0,Rhein-Erft-Kreis,1
1080,0,113748,Grundschule,Gem. Grundschule Kendenich,"Hürth, GG Kendenich",Ortshofstr. 20,50354,Hürth,105,02233942350,113748@schule.nrw.de,0,Rhein-Erft-Kreis,1
1081,0,113750,Grundschule,Martinusschule,"Hürth, KG Martinusschule",Am Druvendriesch 19,50354,Hürth,232,02233942280,113750@schule.nrw.de,0,Rhein-Erft-Kreis,1
1082,0,113761,Grundschule,Brüder-Grimm-Schule,"Hürth, GG Brüder-Grimm",Schnellermaarstr. 19,50354,Hürth,213,02233932270,113761@schule.nrw.de,0,Rhein-Erft-Kreis,1
1083,0,113773,Grundschule,Geschwister-Scholl-Schule,"Hürth, GG Geschwister-Scholl",Im Wiesengrund 30,50354,Hürth,274,02233963470,113773@schule.nrw.de,0,Rhein-Erft-Kreis,1
1084,0,113785,Grundschule,Gem. Grundschule Am Clementinenhof,"Hürth, GG Am Clementinenhof",Schlangenpfad 28,50354,Hürth,187,02233942310,113785@schule.nrw.de,0,Rhein-Erft-Kreis,1
1085,0,113797,Grundschule,Carl-Orff-Grundschule,"Hürth, GG Carl-Orff",Jabachstr. 4,50354,Hürth,261,02233974390,113797@schule.nrw.de,0,Rhein-Erft-Kreis,1
1086,0,113803,Grundschule,Wendelinusschule,"Hürth, KG Wendelinusschule (Berrenrath)",Cäcilienstr. 5,50354,Hürth,122,02233932230,113803@schule.nrw.de,0,Rhein-Erft-Kreis,1
1087,0,113815,Grundschule,Don Bosco-Schule,"Hürth, KG Don Bosco-Schule",Im Wiesengrund 30,50354,Hürth,239,02233963460,113815@schule.nrw.de,0,Rhein-Erft-Kreis,1
1088,0,113827,Grundschule,Bodelschwinghschule,"Hürth, EG Bodelschwinghschule",Auf der Kumme 24,50354,Hürth,279,02233942340,113827@schule.nrw.de,0,Rhein-Erft-Kreis,1
1089,0,113839,Grundschule,Johanniter Schule,"Köln, GG Johanniter",Kölner Str. 37,50859,Köln,428,022349117110,113839@schule.nrw.de,0,"Köln, Stadt",0
1090,0,113840,Grundschule,Albert-Schweitzer-Schule,"Köln, GG Albert-Schweitzer (Weiden)",Breslauer Str. 11,50858,Köln,287,02234946480,113840@schule.nrw.de,0,"Köln, Stadt",0
1091,0,113852,Grundschule,Johannesschule,"Frechen, GG Johannesschule",Friedrich-Ebert-Str. 63,50226,Frechen,512,022345014100,113852@schule.nrw.de,1,Rhein-Erft-Kreis,1
1092,0,113864,Grundschule,Ildefons-Herwegen-Schule,"Köln, GG Ildefons-Herwegen-Schule",Kirchweg 138,50858,Köln,517,022122282030,113864@schule.nrw.de,1,"Köln, Stadt",0
1093,0,113888,Grundschule,Albert-Schweitzer-Schule,"Köln, GG Albert-Schweitzer (Weiß)",Zum Hedelsberg 13,50999,Köln,377,0223688488331,113888@schule.nrw.de,0,"Köln, Stadt",0
1094,0,113890,Grundschule,Anne-Frank-Schule,"Köln, GG Anne-Frank-Schule",Adlerstr. 13,50997,Köln,360,022339944550,113890@schule.nrw.de,0,"Köln, Stadt",0
1095,0,113906,Grundschule,Ernst-Moritz-Arndt-Schule,"Köln, EG Ernst-Moritz-Arndt-Schule",Mainstr. 75,50996,Köln,279,022199225960,113906@schule.nrw.de,0,"Köln, Stadt",0
1096,0,113918,Grundschule,Brüder-Grimm-Schule,"Köln, GG Brüder-Grimm",Sürther Hauptstr. 149,50999,Köln,366,02236336630,113918@schule.nrw.de,0,"Köln, Stadt",0
1097,0,113920,Grundschule,Städt. Gem. Grundschule,"Köln, GG Godorfer Hauptstr.",Godorfer Hauptstr. 73,50997,Köln,111,022368786470,113920@schule.nrw.de,0,"Köln, Stadt",0
1098,0,113943,Grundschule,Stadt Köln,"Köln, GG (Verb.) Schule IM Süden",Kettelerstr. 14,50997,Köln,410,02232503180,113943@schule.nrw.de,0,"Köln, Stadt",0
1099,0,113955,Grundschule,Grüngürtelschule,"Köln, KG Grüngürtelschule",Mainstr. 75,50996,Köln,318,0221992259722,113955@schule.nrw.de,0,"Köln, Stadt",0
1100,0,113967,Grundschule,Christina-Schule,"Pulheim, GG Christina-Schule",Christinastr. 3,50259,Pulheim,362,022383668,113967@schule.nrw.de,0,Rhein-Erft-Kreis,1
1101,0,113979,Grundschule,Kath. Grundschule Kopfbuche Pulheim,"Pulheim, KG Kopfbuche Pulheim",Escher Str. 88,50259,Pulheim,199,022383658,113979@schule.nrw.de,0,Rhein-Erft-Kreis,1
1102,0,113980,Grundschule,Johannes-Gutenberg-Schule,"Wesseling, GG Johannes-Gutenberg-Schule",Gartenstr. 14,50389,Wesseling,196,02236942773,113980@schule.nrw.de,0,Rhein-Erft-Kreis,1
1103,0,114005,Grundschule,Goetheschule,"Wesseling, KG Goetheschule",Wilhelmstr. 1,50389,Wesseling,282,02236948602,114005@schule.nrw.de,0,Rhein-Erft-Kreis,1
1104,0,114017,Grundschule,Schillerschule,"Wesseling, KG Schillerschule",Schulstr. 5,50389,Wesseling,366,02236969120,114017@schule.nrw.de,0,Rhein-Erft-Kreis,1
1105,0,114029,Grundschule,Brigidaschule,"Wesseling, KG Brigidaschule",Hauptstr. 101,50389,Wesseling,185,02232941403,114029@schule.nrw.de,0,Rhein-Erft-Kreis,1
1106,0,114030,Grundschule,Rheinschule,"Wesseling, GG Rheinschule",Josef-Kuth-Weg 4,50389,Wesseling,196,02236923058,114030@schule.nrw.de,0,Rhein-Erft-Kreis,1
1107,0,114054,Grundschule,Albert-Schweitzer-Schule,"Wesseling, GG Albert-Schweitzer-Schule",Schulstr. 5,50389,Wesseling,204,02236969110,114054@schule.nrw.de,0,Rhein-Erft-Kreis,1
1108,0,114066,Grundschule,Dietrich-Bonhoeffer-Schule,"Pulheim, EG Dietrich-Bonhoeffer-Schule",Auweilerstr. 11,50259,Pulheim,301,02238965490,114066@schule.nrw.de,0,Rhein-Erft-Kreis,1
1109,0,114078,Grundschule,Kath. Grundschule am Buschweg,"Pulheim, KG am Buschweg",Buschweg 45,50259,Pulheim,194,022384616329,114078@schule.nrw.de,0,Rhein-Erft-Kreis,1
1110,0,114080,Grundschule,Barbara-Schule,"Pulheim, KG Barbara-Schule",Bachstr. 11,50259,Pulheim,263,02238965590,114080@schule.nrw.de,0,Rhein-Erft-Kreis,1
1111,0,114091,Grundschule,Horionschule,"Pulheim, GG Horion",Kölner Str. 93,50259,Pulheim,201,022387602,114091@schule.nrw.de,0,Rhein-Erft-Kreis,1
1112,0,114108,Grundschule,Konrad-Adenauer-Schule,"Köln, GG Konrad-Adenauer",Martinusstr. 28,50765,Köln,290,022171661070,114108@schule.nrw.de,0,"Köln, Stadt",0
1113,0,114110,Grundschule,Erich-Ohser-Schule,"Köln, GG Erich-Ohser-Schule",Schulstr. 16,50767,Köln,299,022133730030,114110@schule.nrw.de,0,"Köln, Stadt",0
1114,0,114121,Grundschule,Gem. Grundschule Sonnenschule,"Bergneustadt, GG (Verb.) Sonnenschule",Goethestr. 15,51702,Bergneustadt,239,022612902330,114121@schule.nrw.de,0,Oberbergischer Kreis,1
1115,0,114145,Grundschule,Gem. Grundschule Wiedenest,"Bergneustadt, GG Wiedenest",Alte Str. 33,51702,Bergneustadt,210,0226142232,114145@schule.nrw.de,0,Oberbergischer Kreis,1
1116,0,114169,Grundschule,Gem. Grundschule,"Bergneustadt, GG Löhstr.",Löhstr. 22,51702,Bergneustadt,220,0226141691,114169@schule.nrw.de,0,Oberbergischer Kreis,1
1117,0,114182,Grundschule,Gem. Grundschule Hülsenbusch,"Gummersbach, GG Hülsenbusch",Waldweg 8,51647,Gummersbach,183,0226162534,114182@schule.nrw.de,0,Oberbergischer Kreis,1
1118,0,114194,Grundschule,Astrid-Lindgren-Schule,"Gummersbach, GG Astrid-Lindgren",Epelstr. 34,51645,Gummersbach,183,0226151940,114194@schule.nrw.de,0,Oberbergischer Kreis,1
1119,0,114212,Grundschule,Gem. Grundschule Becke,"Gummersbach, GG Becke",Am Sonnenberg 3,51647,Gummersbach,121,0226123285,114212@schule.nrw.de,0,Oberbergischer Kreis,1
1120,0,114224,Grundschule,Gem. Grundschule Niederseßmar,"Gummersbach, GG Niederseßmar",Theodor-Heuss-Str. 16,51645,Gummersbach,199,0226126989,114224@schule.nrw.de,0,Oberbergischer Kreis,1
1121,0,114236,Grundschule,Regenbogenschule,"Gummersbach, GG Regenbogenschule",Zum Schulzentrum 14,51645,Gummersbach,248,0226174464,114236@schule.nrw.de,0,Oberbergischer Kreis,1
